freq,citizen,age,sex,unit,geo,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 ,2025 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,EU27_2007,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,EU27_2020,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,EU28,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,FI,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,FR,: ,50.5 u,21.7 u,23.6 u,30.6 u,44.0 u,42.8 bu,30.3 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,HR,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,HU,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,IE,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,IS,: ,: u,: u,: u,: u,: ,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,IT,: ,3.4 ,15.7 ,11.5 ,16.1 ,10.7 ,24.0 u,14.4 p,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,LT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,LU,: ,: u,30.9 bu,57.9 u,49.5 u,34.6 u,: u,29.1 bu,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,LV,: ,21.3 ,14.7 ,18.1 ,14.0 ,9.6 ,16.5 ,15.4 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,ME,: ,: ,: ,: ,: ,: ,32.5 u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,MK,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,MT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,NL,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,NO,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,PL,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,PT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,RO,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,RS,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,SE,: ,: u,: u,: u,: u,: u,: u,53.7 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,SI,: ,: u,10.7 u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,SK,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,TR,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,F,PC_Y_LT65,UK,: ,: u,: u,: u,: u,: ,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC,AL,: ,: ,: ,: ,: ,: ,: ,: ,: u,: u,: ,: 
A,NEU28_FOR,Y55-64,M,PC,AT,: ,31.6 u,19.8 u,: u,: u,: u,: ,: u,: u,: u,21.6 u,19.4 u
A,NEU28_FOR,Y55-64,M,PC,BE,: ,: u,: u,: u,: u,42.9 bu,49.6 u,37.9 u,50.5 u,38.0 u,55.5 u,: u
A,NEU28_FOR,Y55-64,M,PC,BG,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,CH,19.7 u,16.6 u,12.8 u,20.4 u,: u,52.5 u,44.8 u,11.1 u,9.7 u,15.6 u,21.9 u,: 
A,NEU28_FOR,Y55-64,M,PC,CY,: ,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,CZ,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,DE,: ,: u,: u,: u,: u,: u,32.4 b,27.7 ,25.6 ,28.5 ,29.0 ,26.8 
A,NEU28_FOR,Y55-64,M,PC,DK,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,EA,: ,: ,: ,: ,: ,: ,: ,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC,EA19,: ,: u,: u,: u,: u,: u,: ,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC,EA20,: ,: u,: u,: u,: u,: u,: u,: u,20.4 u,: u,20.3 u,19.7 u
A,NEU28_FOR,Y55-64,M,PC,EA21,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,19.7 u
A,NEU28_FOR,Y55-64,M,PC,EE,: ,19.2 ,11.7 ,12.9 ,13.4 ,16.4 ,: ,22.0 ,15.2 u,11.0 u,6.7 u,3.0 u
A,NEU28_FOR,Y55-64,M,PC,EL,: ,19.4 u,18.0 ,18.1 ,18.2 ,23.1 ,: ,15.7 u,25.7 u,22.2 u,17.6 u,14.0 u
A,NEU28_FOR,Y55-64,M,PC,ES,: ,: u,36.6 u,24.5 u,10.9 u,10.1 ,: ,29.4 ,13.3 ,16.4 ,17.1 ,11.9 
A,NEU28_FOR,Y55-64,M,PC,EU27_2020,: ,: ,: ,: ,: ,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,FI,: ,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,FR,: ,25.1 u,41.3 u,45.9 u,49.2 u,54.4 u,: ,34.0 u,29.5 p,30.5 u,19.0 u,25.7 
A,NEU28_FOR,Y55-64,M,PC,HR,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,HU,: ,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,IE,: ,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,IS,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC,IT,: ,14.4 u,9.0 u,7.4 ,11.5 ,9.5 ,: ,0.6 u,5.4 ,14.5 ,4.1 ,8.5 
A,NEU28_FOR,Y55-64,M,PC,LT,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,LU,: ,: u,: u,: u,: u,: u,: ,22.8 bu,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,LV,: ,14.2 ,13.5 ,17.4 ,17.3 ,16.1 ,: ,10.4 ,11.0 ,16.2 ,17.4 ,13.8 
A,NEU28_FOR,Y55-64,M,PC,ME,: ,: ,: ,: ,: ,: ,: ,: u,: u,: u,: ,: 
A,NEU28_FOR,Y55-64,M,PC,MK,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: 
A,NEU28_FOR,Y55-64,M,PC,MT,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,NL,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,NO,: ,: u,: u,: u,: u,: u,: ,: ,: ,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,PL,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,PT,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,0.0 u,3.8 u
A,NEU28_FOR,Y55-64,M,PC,RO,: ,: u,: u,: u,: u,: u,: ,: ,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,RS,: ,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,SE,: ,: u,: u,: u,: u,: u,: ,37.5 u,45.9 u,41.8 u,14.7 u,26.4 u
A,NEU28_FOR,Y55-64,M,PC,SI,: ,5.5 u,9.2 u,: u,7.8 u,1.8 u,: ,: u,17.4 u,22.1 u,12.3 u,3.4 
A,NEU28_FOR,Y55-64,M,PC,SK,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,TR,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,M,PC,UK,: ,: u,: u,: u,6.8 u,: ,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,AL,: ,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,AT,: ,31.6 u,19.8 u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,BE,: ,: u,: u,: u,: u,43.0 bu,48.9 u,37.0 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,BG,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,CH,: ,16.6 u,12.8 u,20.4 u,: u,52.5 u,44.8 u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,CY,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,CZ,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,DE,: ,: u,: u,: u,: u,: u,32.4 b,27.2 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,DK,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EA,: ,: ,: ,: ,: ,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EA18,: ,: ,: ,: ,: ,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EA19,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EE,: ,19.2 ,11.7 ,12.9 ,13.4 ,16.4 ,12.4 ,22.0 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EL,: ,19.4 u,18.0 ,18.1 ,18.2 ,23.1 ,22.1 ,15.7 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,ES,: ,: u,36.6 u,24.5 u,10.9 u,10.1 ,30.2 ,29.4 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EU,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EU27_2007,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EU27_2020,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,EU28,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,FI,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,FR,: ,25.1 u,41.3 u,45.9 u,49.2 u,54.4 u,58.1 bu,34.0 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,HR,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,HU,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,IE,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,IS,: ,: u,: u,: u,: u,: ,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,IT,: ,14.4 u,9.0 u,7.4 ,11.5 ,9.5 ,6.0 u,0.6 pu,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,LT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,LU,: ,: u,: u,: u,: u,: u,: u,22.8 bu,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,LV,: ,14.2 ,13.5 ,17.4 ,17.3 ,16.1 ,11.9 ,10.4 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,ME,: ,: ,: ,: ,: ,: ,38.8 u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,MK,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,MT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,NL,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,NO,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,PL,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,PT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,RO,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,RS,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,SE,: ,: u,: u,: u,: u,: u,: u,37.3 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,SI,: ,5.5 u,9.2 u,: u,7.8 u,1.8 u,3.1 u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,SK,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,TR,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,M,PC_Y_LT65,UK,: ,: u,: u,: u,6.8 u,: ,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC,AL,: ,: ,: ,: ,: ,: ,: ,: ,: u,: u,: ,: 
A,NEU28_FOR,Y55-64,T,PC,AT,: ,36.8 u,34.4 u,45.2 u,37.7 u,25.6 u,: ,23.7 u,24.5 u,35.1 u,18.8 ,23.4 u
A,NEU28_FOR,Y55-64,T,PC,BE,: ,66.6 u,71.1 u,64.5 u,43.6 u,45.8 b,47.3 ,49.0 ,52.9 u,29.6 u,47.0 u,45.8 u
A,NEU28_FOR,Y55-64,T,PC,BG,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,T,PC,CH,25.6 u,15.4 u,12.8 ,13.0 ,20.3 u,32.2 ,22.9 ,18.7 ,9.7 ,13.1 ,12.0 ,: 
A,NEU28_FOR,Y55-64,T,PC,CY,: ,13.1 u,6.4 u,3.7 u,15.4 u,33.4 u,9.1 u,19.4 u,12.1 u,13.2 u,11.4 ,6.5 
A,NEU28_FOR,Y55-64,T,PC,CZ,: ,: u,: u,: u,: u,: u,: ,5.3 u,7.5 u,: u,: u,8.2 u
A,NEU28_FOR,Y55-64,T,PC,DE,: ,22.6 u,27.5 u,38.5 u,34.3 u,: u,32.6 b,29.5 ,28.4 ,30.4 ,34.9 ,31.9 
A,NEU28_FOR,Y55-64,T,PC,DK,: ,16.7 u,23.3 u,: u,: u,: u,: ,17.6 u,18.9 u,30.3 u,5.6 u,18.6 u
A,NEU28_FOR,Y55-64,T,PC,EA,: ,: ,: ,: ,: ,: ,: ,24.7 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC,EA19,: ,: u,24.6 u,28.1 u,27.6 u,: u,: ,24.7 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC,EA20,: ,: u,24.7 u,28.1 u,: u,: u,32.9 u,24.8 u,23.1 u,26.3 u,24.4 ,24.6 
A,NEU28_FOR,Y55-64,T,PC,EA21,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,24.6 
A,NEU28_FOR,Y55-64,T,PC,EE,: ,17.7 ,16.2 ,14.2 ,16.6 ,13.1 ,: ,16.4 ,12.3 ,14.0 ,4.6 ,8.6 
A,NEU28_FOR,Y55-64,T,PC,EL,: ,20.8 ,23.3 ,25.0 ,25.8 ,28.3 ,: ,25.4 ,25.4 ,26.2 ,21.4 ,16.9 
A,NEU28_FOR,Y55-64,T,PC,ES,: ,23.0 u,27.5 ,23.5 ,16.5 ,14.6 ,: ,32.0 ,18.8 ,17.6 ,18.6 ,17.1 
A,NEU28_FOR,Y55-64,T,PC,EU27_2020,: ,: ,: ,: ,: ,: u,: u,24.8 u,: u,: u,24.2 u,24.3 u
A,NEU28_FOR,Y55-64,T,PC,FI,: ,: u,47.3 u,: u,: u,: u,: u,: u,: u,21.1 u,37.6 u,40.4 u
A,NEU28_FOR,Y55-64,T,PC,FR,: ,35.9 ,31.1 ,37.1 ,40.2 ,48.9 ,: ,31.6 ,30.9 p,36.1 ,28.0 ,33.5 
A,NEU28_FOR,Y55-64,T,PC,HR,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,T,PC,HU,: ,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,T,PC,IE,: ,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,T,PC,IS,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC,IT,: ,8.0 ,13.4 ,9.8 ,14.1 ,10.2 ,: ,7.1 ,8.8 ,16.5 ,10.1 ,10.8 
A,NEU28_FOR,Y55-64,T,PC,LT,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,0.0 pu,14.4 pu
A,NEU28_FOR,Y55-64,T,PC,LU,: ,8.0 u,20.6 bu,44.4 u,42.3 u,26.0 u,: ,25.0 bu,: u,14.8 u,15.4 u,19.9 bu
A,NEU28_FOR,Y55-64,T,PC,LV,: ,17.8 ,14.0 ,17.7 ,15.8 ,13.5 ,: ,12.6 ,16.0 ,20.0 ,18.2 ,18.0 
A,NEU28_FOR,Y55-64,T,PC,ME,: ,: ,: ,: ,: ,: ,: ,49.0 u,: u,25.8 u,: ,: 
A,NEU28_FOR,Y55-64,T,PC,MK,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: 
A,NEU28_FOR,Y55-64,T,PC,MT,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,6.8 u
A,NEU28_FOR,Y55-64,T,PC,NL,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,58.2 u
A,NEU28_FOR,Y55-64,T,PC,NO,: ,: u,: u,: u,: u,: u,: ,: ,: ,: u,: u,33.5 u
A,NEU28_FOR,Y55-64,T,PC,PL,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,0.0 u
A,NEU28_FOR,Y55-64,T,PC,PT,: ,: u,5.7 u,2.5 u,: u,3.9 u,: ,2.0 bu,21.0 u,24.5 u,14.6 ,6.1 
A,NEU28_FOR,Y55-64,T,PC,RO,: ,: u,: u,: u,: u,: u,: ,: ,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,T,PC,RS,: ,: u,31.5 u,22.3 u,: u,: u,: u,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,T,PC,SE,: ,: u,: u,: u,: u,68.4 u,: ,46.1 ,35.4 u,36.5 u,28.0 u,34.9 
A,NEU28_FOR,Y55-64,T,PC,SI,: ,10.1 u,9.6 u,25.7 u,10.9 u,3.9 u,: ,22.0 u,20.1 ,32.6 u,15.9 ,7.4 
A,NEU28_FOR,Y55-64,T,PC,SK,: ,: u,: u,: u,: u,: u,: ,: u,: u,: u,: u,: u
A,NEU28_FOR,Y55-64,T,PC,TR,: ,: u,: u,: u,: u,: u,: ,: u,: u,23.1 u,33.7 u,48.7 u
A,NEU28_FOR,Y55-64,T,PC,UK,: ,: u,19.1 u,: u,12.6 u,: ,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,AL,: ,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,AT,: ,36.8 u,34.4 u,45.2 u,37.7 u,25.6 u,23.1 u,23.7 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,BE,: ,66.6 u,71.1 u,64.5 u,43.6 u,46.5 b,47.2 ,47.8 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,BG,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,CH,: ,15.4 u,12.8 ,13.0 ,20.3 u,32.2 ,22.9 ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,CY,: ,13.1 u,6.4 u,3.7 u,15.4 u,35.5 u,9.1 u,18.4 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,CZ,: ,: u,: u,: u,: u,: u,: u,5.3 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,DE,: ,22.6 u,27.5 u,38.5 u,34.3 u,: u,32.6 b,29.1 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,DK,: ,16.7 u,23.3 u,: u,: u,: u,24.5 u,17.6 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EA,: ,: ,: ,: ,: ,: u,32.9 u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EA18,: ,: ,: ,: ,: ,: u,32.9 ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EA19,: ,: u,24.6 u,28.1 u,27.6 u,: u,32.9 u,24.7 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EE,: ,17.7 ,16.2 ,14.2 ,16.6 ,13.1 ,11.6 ,16.4 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EL,: ,20.8 ,23.3 ,25.0 ,25.8 ,28.3 ,25.7 ,25.4 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,ES,: ,23.0 u,27.5 ,23.5 ,16.5 ,14.6 ,38.3 ,32.0 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EU,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EU27_2007,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EU27_2020,: ,: u,: u,: u,: u,: u,: u,24.7 u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,EU28,: ,: ,: ,: ,: ,: u,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,FI,: ,: u,47.3 u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,FR,: ,35.9 ,31.1 ,37.1 ,40.2 ,48.9 ,50.0 b,31.6 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,HR,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,HU,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,IE,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,IS,: ,: u,: u,: u,: u,: ,: ,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,IT,: ,8.0 ,13.4 ,9.8 ,14.1 ,10.2 ,14.9 ,7.1 p,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,LT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,LU,: ,8.0 u,20.6 bu,44.4 u,42.3 u,26.0 u,28.0 bu,25.0 bu,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,LV,: ,17.8 ,14.0 ,17.7 ,15.8 ,13.5 ,13.9 ,12.6 ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,ME,: ,: ,: ,: ,: ,: ,35.4 u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,MK,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,MT,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,NL,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,NO,: ,: u,: u,: u,: u,: u,29.6 u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,PL,: ,: u,: u,: u,: u,: u,: u,: u,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,PT,: ,: u,5.7 u,2.5 u,: u,3.9 u,: u,2.5 bu,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,RO,: ,: u,: u,: u,: u,: u,: u,: ,: ,: ,: ,: 
A,NEU28_FOR,Y55-64,T,PC_Y_LT65,RS,: ,: u,31.5 u,22.3 u,: u,: u,: u,: ,: ,: ,: ,: 
